[32m[I 2022-03-30 03:46:11,801][0m A new study created in memory with name: no-name-2e0162db-ca8b-4411-9a88-0839e4128bad[0m
[32m[I 2022-03-30 09:23:34,340][0m Trial 107 finished with value: 0.9722919569599143 and parameters: {'reg_alpha': 9.24142331022148, 'reg_lambda': 4.986065256791997, 'subsample': 0.9373120077851536, 'colsample_bytree': 0.860742868275901, 'max_depth': 12, 'min_child_weight': 4, 'learning_rate': 0.09810681770419519, 'gamma': 0.16429647872022002, 'grow_policy': 'lossguide', 'max_delta_step': 7.360851140616074, 'scale_pos_weight': 6.99491388872637}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 09:27:58,664][0m Trial 108 finished with value: 0.9707492030912679 and parameters: {'reg_alpha': 9.645678762941495, 'reg_lambda': 4.344950334131611, 'subsample': 0.9333409803817808, 'colsample_bytree': 0.9707276449537376, 'max_depth': 8, 'min_child_weight': 23, 'learning_rate': 0.17034758831826952, 'gamma': 1.3307772646240805, 'grow_policy': 'depthwise', 'max_delta_step': 5.457419453278754, 'scale_pos_weight': 3.6443748206370596}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 09:32:14,435][0m Trial 109 finished with value: 0.971293121868887 and parameters: {'reg_alpha': 9.750532479214334, 'reg_lambda': 4.749801200288671, 'subsample': 0.715518704863849, 'colsample_bytree': 0.940548131159207, 'max_depth': 9, 'min_child_weight': 45, 'learning_rate': 0.09466097905655797, 'gamma': 0.317539198542483, 'grow_policy': 'lossguide', 'max_delta_step': 9.138630581894539, 'scale_pos_weight': 13.25400704536302}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 09:35:27,130][0m Trial 110 finished with value: 0.9712762398605223 and parameters: {'reg_alpha': 5.401248933735908, 'reg_lambda': 7.068600875692145, 'subsample': 0.8144098929649781, 'colsample_bytree': 0.7345172081436175, 'max_depth': 12, 'min_child_weight': 4, 'learning_rate': 0.2900249691877998, 'gamma': 0.07017507372707527, 'grow_policy': 'lossguide', 'max_delta_step': 6.193808188681996, 'scale_pos_weight': 17.53305720645653}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 09:39:19,022][0m Trial 111 finished with value: 0.971386429940325 and parameters: {'reg_alpha': 9.328560318870638, 'reg_lambda': 9.004329122732162, 'subsample': 0.9126371310406158, 'colsample_bytree': 0.9402355786320049, 'max_depth': 12, 'min_child_weight': 6, 'learning_rate': 0.2555256807232898, 'gamma': 0.18633008233904694, 'grow_policy': 'lossguide', 'max_delta_step': 8.457188087136162, 'scale_pos_weight': 17.602818020780372}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 09:43:35,936][0m Trial 112 finished with value: 0.9722787137519401 and parameters: {'reg_alpha': 7.492711263482638, 'reg_lambda': 8.892056576503023, 'subsample': 0.847468592274109, 'colsample_bytree': 0.8467963522137175, 'max_depth': 15, 'min_child_weight': 31, 'learning_rate': 0.08457727456854616, 'gamma': 0.2556493214850561, 'grow_policy': 'lossguide', 'max_delta_step': 6.877658057071691, 'scale_pos_weight': 19.66933088546281}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 09:47:30,480][0m Trial 113 finished with value: 0.9707477656703624 and parameters: {'reg_alpha': 7.782808913629588, 'reg_lambda': 6.380305167438188, 'subsample': 0.48080483559888654, 'colsample_bytree': 0.9106335925561225, 'max_depth': 12, 'min_child_weight': 6, 'learning_rate': 0.1844538096124031, 'gamma': 0.39643439765099303, 'grow_policy': 'lossguide', 'max_delta_step': 8.927507266514938, 'scale_pos_weight': 17.01112086226817}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 09:52:09,987][0m Trial 114 finished with value: 0.9720163484073726 and parameters: {'reg_alpha': 9.970164107488475, 'reg_lambda': 5.267088334427428, 'subsample': 0.7824642280614534, 'colsample_bytree': 0.9523118085348875, 'max_depth': 12, 'min_child_weight': 12, 'learning_rate': 0.18401340812168082, 'gamma': 0.6189156159434659, 'grow_policy': 'lossguide', 'max_delta_step': 7.25668056648714, 'scale_pos_weight': 11.949684322326544}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 09:56:06,145][0m Trial 115 finished with value: 0.9714309658273267 and parameters: {'reg_alpha': 9.57710460228706, 'reg_lambda': 0.6396936350874394, 'subsample': 0.48091107508587766, 'colsample_bytree': 0.9391798979503262, 'max_depth': 13, 'min_child_weight': 15, 'learning_rate': 0.12945952931203641, 'gamma': 1.4357096420896491, 'grow_policy': 'lossguide', 'max_delta_step': 7.108272868575858, 'scale_pos_weight': 13.634477369227556}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 10:00:08,576][0m Trial 116 finished with value: 0.9711921804393909 and parameters: {'reg_alpha': 5.07275973212686, 'reg_lambda': 9.611202809494095, 'subsample': 0.8159169788614659, 'colsample_bytree': 0.9051907079084737, 'max_depth': 15, 'min_child_weight': 59, 'learning_rate': 0.1392853816288534, 'gamma': 0.6254748500313112, 'grow_policy': 'lossguide', 'max_delta_step': 6.549162372607444, 'scale_pos_weight': 14.94022839962029}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 10:05:20,128][0m Trial 117 finished with value: 0.9713973242640096 and parameters: {'reg_alpha': 9.468273450437271, 'reg_lambda': 9.029009693435246, 'subsample': 0.6378255937419386, 'colsample_bytree': 0.9124893144850409, 'max_depth': 15, 'min_child_weight': 41, 'learning_rate': 0.04862884720431454, 'gamma': 0.8732475602090508, 'grow_policy': 'lossguide', 'max_delta_step': 6.041450917707926, 'scale_pos_weight': 17.18178363142955}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 10:13:13,020][0m Trial 118 finished with value: 0.971057713172348 and parameters: {'reg_alpha': 6.140614645527575, 'reg_lambda': 8.195887146773394, 'subsample': 0.9231169305437825, 'colsample_bytree': 0.9617132579808648, 'max_depth': 14, 'min_child_weight': 24, 'learning_rate': 0.01923050392378474, 'gamma': 0.21340991167978582, 'grow_policy': 'lossguide', 'max_delta_step': 5.002761663388619, 'scale_pos_weight': 19.364805071377745}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 10:20:09,153][0m Trial 119 finished with value: 0.9724235738204904 and parameters: {'reg_alpha': 7.69316919392695, 'reg_lambda': 5.800119042785761, 'subsample': 0.8555424845609688, 'colsample_bytree': 0.9563728990825631, 'max_depth': 13, 'min_child_weight': 3, 'learning_rate': 0.10025547823974973, 'gamma': 1.2841766753347854, 'grow_policy': 'lossguide', 'max_delta_step': 6.714802811039978, 'scale_pos_weight': 8.273711193380464}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 10:23:42,744][0m Trial 120 finished with value: 0.9716862678553353 and parameters: {'reg_alpha': 9.717658105232776, 'reg_lambda': 5.178657819279016, 'subsample': 0.93418527723493, 'colsample_bytree': 0.8923971700095163, 'max_depth': 14, 'min_child_weight': 11, 'learning_rate': 0.18539027598520924, 'gamma': 0.39366129778191855, 'grow_policy': 'lossguide', 'max_delta_step': 4.241868962637927, 'scale_pos_weight': 7.353049628753553}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 10:28:21,346][0m Trial 121 finished with value: 0.9710428238012758 and parameters: {'reg_alpha': 8.642585834637625, 'reg_lambda': 9.53676567767495, 'subsample': 0.7679140942035974, 'colsample_bytree': 0.9365065040059061, 'max_depth': 9, 'min_child_weight': 19, 'learning_rate': 0.20161876311849564, 'gamma': 2.82155847108433, 'grow_policy': 'depthwise', 'max_delta_step': 8.999673472946956, 'scale_pos_weight': 19.653327924553636}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 10:32:53,910][0m Trial 122 finished with value: 0.9726831795502174 and parameters: {'reg_alpha': 8.586312869009328, 'reg_lambda': 9.917231050293614, 'subsample': 0.7148784354306595, 'colsample_bytree': 0.8375100627452273, 'max_depth': 11, 'min_child_weight': 7, 'learning_rate': 0.05821468846715532, 'gamma': 1.2198879881177924, 'grow_policy': 'lossguide', 'max_delta_step': 9.684561908846337, 'scale_pos_weight': 12.596754385511378}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 10:38:39,616][0m Trial 123 finished with value: 0.9724326865735344 and parameters: {'reg_alpha': 5.60674126652758, 'reg_lambda': 8.93296806368079, 'subsample': 0.8863161103590732, 'colsample_bytree': 0.9424141093066434, 'max_depth': 8, 'min_child_weight': 6, 'learning_rate': 0.050283310301150685, 'gamma': 1.5374886978361413, 'grow_policy': 'lossguide', 'max_delta_step': 7.629455434960163, 'scale_pos_weight': 11.671473869998925}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 10:44:40,500][0m Trial 124 finished with value: 0.9722352240817438 and parameters: {'reg_alpha': 7.219608822963856, 'reg_lambda': 7.247927859067062, 'subsample': 0.7319986149768452, 'colsample_bytree': 0.9619530010419971, 'max_depth': 10, 'min_child_weight': 7, 'learning_rate': 0.03502133167004287, 'gamma': 1.174839626078146, 'grow_policy': 'lossguide', 'max_delta_step': 5.877272096005295, 'scale_pos_weight': 6.254300554459906}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 10:49:49,914][0m Trial 125 finished with value: 0.9558403382604562 and parameters: {'reg_alpha': 9.168898767400979, 'reg_lambda': 9.655530868573457, 'subsample': 0.502957567460864, 'colsample_bytree': 0.8989289250660661, 'max_depth': 12, 'min_child_weight': 19, 'learning_rate': 0.0035275810988831466, 'gamma': 2.844715134630728, 'grow_policy': 'lossguide', 'max_delta_step': 9.387044103370698, 'scale_pos_weight': 9.210708836888191}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 10:53:42,957][0m Trial 126 finished with value: 0.9702125097434636 and parameters: {'reg_alpha': 4.342575773698599, 'reg_lambda': 8.811325051826772, 'subsample': 0.8986132804240561, 'colsample_bytree': 0.8944493896535798, 'max_depth': 8, 'min_child_weight': 34, 'learning_rate': 0.2561389785493552, 'gamma': 2.376645253636304, 'grow_policy': 'lossguide', 'max_delta_step': 8.095122313497875, 'scale_pos_weight': 12.013699867909649}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 10:57:21,615][0m Trial 127 finished with value: 0.9701187952321009 and parameters: {'reg_alpha': 4.708015727302383, 'reg_lambda': 6.756079455888932, 'subsample': 0.736484945220675, 'colsample_bytree': 0.8525601128027276, 'max_depth': 7, 'min_child_weight': 3, 'learning_rate': 0.281591736272323, 'gamma': 2.2268127606624755, 'grow_policy': 'depthwise', 'max_delta_step': 6.877761645987857, 'scale_pos_weight': 12.363032240044697}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 10:59:13,228][0m Trial 128 finished with value: 0.9689414763989044 and parameters: {'reg_alpha': 2.8803073669812784, 'reg_lambda': 2.906127193131276, 'subsample': 0.4874879939856003, 'colsample_bytree': 0.2828130213172015, 'max_depth': 14, 'min_child_weight': 3, 'learning_rate': 0.08477389252064046, 'gamma': 0.12212596009920654, 'grow_policy': 'depthwise', 'max_delta_step': 5.391542160142298, 'scale_pos_weight': 0.3687217671987959}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 11:03:55,614][0m Trial 129 finished with value: 0.9728140845791735 and parameters: {'reg_alpha': 6.026350150082443, 'reg_lambda': 4.789367553419854, 'subsample': 0.8340905824369089, 'colsample_bytree': 0.6855426899098707, 'max_depth': 13, 'min_child_weight': 4, 'learning_rate': 0.06880857277425413, 'gamma': 0.19842863796304477, 'grow_policy': 'lossguide', 'max_delta_step': 6.354886116144467, 'scale_pos_weight': 6.0704198603902295}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 11:06:50,058][0m Trial 130 finished with value: 0.9689239779187115 and parameters: {'reg_alpha': 5.59578182496504, 'reg_lambda': 9.980394973016361, 'subsample': 0.6805830688884164, 'colsample_bytree': 0.6843544580957783, 'max_depth': 6, 'min_child_weight': 18, 'learning_rate': 0.038031241834855914, 'gamma': 1.5298524520158112, 'grow_policy': 'lossguide', 'max_delta_step': 8.71639226130699, 'scale_pos_weight': 8.47323740389872}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 11:09:35,164][0m Trial 131 finished with value: 0.970448107944387 and parameters: {'reg_alpha': 6.452178661257926, 'reg_lambda': 4.851503377473729, 'subsample': 0.8510269606680293, 'colsample_bytree': 0.6632730120060272, 'max_depth': 14, 'min_child_weight': 57, 'learning_rate': 0.25729879698129554, 'gamma': 0.1989354685871494, 'grow_policy': 'lossguide', 'max_delta_step': 7.621028555784202, 'scale_pos_weight': 19.707919767742528}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 11:15:35,119][0m Trial 132 finished with value: 0.971886586449593 and parameters: {'reg_alpha': 5.198314308617906, 'reg_lambda': 8.424369403487555, 'subsample': 0.9204755219962946, 'colsample_bytree': 0.9954040227665645, 'max_depth': 8, 'min_child_weight': 4, 'learning_rate': 0.09976077242353797, 'gamma': 2.3214532699023485, 'grow_policy': 'lossguide', 'max_delta_step': 5.100613019372514, 'scale_pos_weight': 9.819512532618573}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 11:18:21,765][0m Trial 133 finished with value: 0.9710290803344535 and parameters: {'reg_alpha': 5.975966592690836, 'reg_lambda': 7.064335856904704, 'subsample': 0.9271106422452023, 'colsample_bytree': 0.7898012912930215, 'max_depth': 13, 'min_child_weight': 22, 'learning_rate': 0.32505512317133756, 'gamma': 0.06410481215045533, 'grow_policy': 'lossguide', 'max_delta_step': 6.578578598911378, 'scale_pos_weight': 9.6574805482891}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 11:22:35,029][0m Trial 134 finished with value: 0.9693415003863558 and parameters: {'reg_alpha': 3.8542459096072976, 'reg_lambda': 4.16529437924307, 'subsample': 0.5817665551803792, 'colsample_bytree': 0.9040393407992044, 'max_depth': 11, 'min_child_weight': 21, 'learning_rate': 0.035897115954101555, 'gamma': 0.26567432425167314, 'grow_policy': 'depthwise', 'max_delta_step': 5.8845493833257345, 'scale_pos_weight': 1.632049859039732}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 11:28:45,087][0m Trial 135 finished with value: 0.948162509199638 and parameters: {'reg_alpha': 9.775857800252638, 'reg_lambda': 5.300767842500539, 'subsample': 0.9196753346063056, 'colsample_bytree': 0.6424305461786265, 'max_depth': 12, 'min_child_weight': 13, 'learning_rate': 0.00035549247878458035, 'gamma': 0.466309979711803, 'grow_policy': 'lossguide', 'max_delta_step': 8.514210894654969, 'scale_pos_weight': 17.183569737175958}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 11:34:26,232][0m Trial 136 finished with value: 0.9727095334087666 and parameters: {'reg_alpha': 5.9195881095512455, 'reg_lambda': 6.5958435019117, 'subsample': 0.982065692097255, 'colsample_bytree': 0.9530983778306801, 'max_depth': 10, 'min_child_weight': 5, 'learning_rate': 0.10050062599130231, 'gamma': 0.11170461527095377, 'grow_policy': 'lossguide', 'max_delta_step': 8.337998691615436, 'scale_pos_weight': 14.0972964009742}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 11:38:18,733][0m Trial 137 finished with value: 0.9695061829796415 and parameters: {'reg_alpha': 8.759484664783104, 'reg_lambda': 9.701998871197514, 'subsample': 0.6575154324299073, 'colsample_bytree': 0.965083255035983, 'max_depth': 9, 'min_child_weight': 8, 'learning_rate': 0.36664278940174905, 'gamma': 0.5431287628568569, 'grow_policy': 'lossguide', 'max_delta_step': 9.64576453019586, 'scale_pos_weight': 10.926080589770525}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 11:42:38,802][0m Trial 138 finished with value: 0.9714573670883935 and parameters: {'reg_alpha': 6.170379909342986, 'reg_lambda': 5.462988859733035, 'subsample': 0.9603451125245721, 'colsample_bytree': 0.895315516435764, 'max_depth': 8, 'min_child_weight': 17, 'learning_rate': 0.19607125368046407, 'gamma': 1.749276782243784, 'grow_policy': 'lossguide', 'max_delta_step': 8.783970029174942, 'scale_pos_weight': 13.317001821493754}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 11:47:59,413][0m Trial 139 finished with value: 0.9724624261868833 and parameters: {'reg_alpha': 6.1511997357643144, 'reg_lambda': 4.558070336166353, 'subsample': 0.8984086398330814, 'colsample_bytree': 0.6883935151253981, 'max_depth': 13, 'min_child_weight': 10, 'learning_rate': 0.031505476974489896, 'gamma': 2.0889256057391785, 'grow_policy': 'lossguide', 'max_delta_step': 6.09646576255267, 'scale_pos_weight': 9.359580001630487}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 11:55:33,904][0m Trial 140 finished with value: 0.9721077876974421 and parameters: {'reg_alpha': 5.966365131757649, 'reg_lambda': 6.335989812411037, 'subsample': 0.9637369074535747, 'colsample_bytree': 0.9194776054717927, 'max_depth': 14, 'min_child_weight': 3, 'learning_rate': 0.08675255803230206, 'gamma': 1.3848391426256952, 'grow_policy': 'lossguide', 'max_delta_step': 8.543830494442739, 'scale_pos_weight': 12.468553090494838}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 11:57:59,478][0m Trial 141 finished with value: 0.970358563684464 and parameters: {'reg_alpha': 9.792944975701849, 'reg_lambda': 0.3658508079484042, 'subsample': 0.9901725888464648, 'colsample_bytree': 0.4722119135908537, 'max_depth': 9, 'min_child_weight': 14, 'learning_rate': 0.18384094247607694, 'gamma': 1.7981710636690869, 'grow_policy': 'lossguide', 'max_delta_step': 3.9252276356674485, 'scale_pos_weight': 2.074573384720696}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 12:05:52,607][0m Trial 142 finished with value: 0.9707240954213857 and parameters: {'reg_alpha': 8.668652515375483, 'reg_lambda': 6.191911074618981, 'subsample': 0.9837181137511298, 'colsample_bytree': 0.9982882539939752, 'max_depth': 14, 'min_child_weight': 16, 'learning_rate': 0.0221816381214837, 'gamma': 0.6001609973230163, 'grow_policy': 'lossguide', 'max_delta_step': 9.07884261195883, 'scale_pos_weight': 5.200654953473082}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 12:08:49,367][0m Trial 143 finished with value: 0.968647039405841 and parameters: {'reg_alpha': 7.031782493752288, 'reg_lambda': 1.6813461146349828, 'subsample': 0.899569907535719, 'colsample_bytree': 0.7585175695720039, 'max_depth': 14, 'min_child_weight': 14, 'learning_rate': 0.2274895506330973, 'gamma': 0.8763250757988303, 'grow_policy': 'lossguide', 'max_delta_step': 6.777224292934633, 'scale_pos_weight': 0.602145269394438}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 12:12:40,989][0m Trial 144 finished with value: 0.972535071741356 and parameters: {'reg_alpha': 6.748369580666428, 'reg_lambda': 9.653288898366462, 'subsample': 0.8119534582226631, 'colsample_bytree': 0.8207617561985265, 'max_depth': 10, 'min_child_weight': 19, 'learning_rate': 0.11429758554702701, 'gamma': 1.2668382663805675, 'grow_policy': 'lossguide', 'max_delta_step': 7.318966290459701, 'scale_pos_weight': 15.556495369160032}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 12:18:35,779][0m Trial 145 finished with value: 0.9670304111543659 and parameters: {'reg_alpha': 6.617589462709157, 'reg_lambda': 3.0094683863683356, 'subsample': 0.9797130757826296, 'colsample_bytree': 0.5674406850710191, 'max_depth': 14, 'min_child_weight': 19, 'learning_rate': 0.00740698253014975, 'gamma': 1.6396760168454145, 'grow_policy': 'lossguide', 'max_delta_step': 4.575880707395571, 'scale_pos_weight': 12.745777040464693}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 12:22:35,644][0m Trial 146 finished with value: 0.9720741743851211 and parameters: {'reg_alpha': 6.637661529641982, 'reg_lambda': 4.7461224270353535, 'subsample': 0.9143516762868255, 'colsample_bytree': 0.7327031052603283, 'max_depth': 12, 'min_child_weight': 17, 'learning_rate': 0.1323359558594877, 'gamma': 1.3742252627271938, 'grow_policy': 'lossguide', 'max_delta_step': 6.741017940280483, 'scale_pos_weight': 8.43446594292215}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 12:26:28,280][0m Trial 147 finished with value: 0.971290989009164 and parameters: {'reg_alpha': 7.182843579688338, 'reg_lambda': 9.728923485278246, 'subsample': 0.6849746466003424, 'colsample_bytree': 0.6737137239822706, 'max_depth': 11, 'min_child_weight': 8, 'learning_rate': 0.15312402030312178, 'gamma': 2.080816788444338, 'grow_policy': 'lossguide', 'max_delta_step': 6.59953077294172, 'scale_pos_weight': 17.467297198275123}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 12:30:30,586][0m Trial 148 finished with value: 0.9715973640996712 and parameters: {'reg_alpha': 6.788138038500608, 'reg_lambda': 9.70203375111707, 'subsample': 0.7118283185747635, 'colsample_bytree': 0.7285895233361676, 'max_depth': 10, 'min_child_weight': 6, 'learning_rate': 0.12793001467288553, 'gamma': 1.7131018737273958, 'grow_policy': 'lossguide', 'max_delta_step': 8.152765275848743, 'scale_pos_weight': 11.308734983945376}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 12:34:29,716][0m Trial 149 finished with value: 0.971954128245457 and parameters: {'reg_alpha': 9.192624422181273, 'reg_lambda': 7.165943982767188, 'subsample': 0.9154007802283678, 'colsample_bytree': 0.7427265697825337, 'max_depth': 13, 'min_child_weight': 3, 'learning_rate': 0.1749015892719308, 'gamma': 0.7418238142758484, 'grow_policy': 'lossguide', 'max_delta_step': 9.290949684696493, 'scale_pos_weight': 12.405734611632356}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 12:38:14,375][0m Trial 150 finished with value: 0.9720152582549261 and parameters: {'reg_alpha': 8.885635512557323, 'reg_lambda': 2.6330695959852415, 'subsample': 0.925160583485071, 'colsample_bytree': 0.7806442776246931, 'max_depth': 11, 'min_child_weight': 18, 'learning_rate': 0.11855120788032893, 'gamma': 0.8026850260616097, 'grow_policy': 'lossguide', 'max_delta_step': 6.6024153122724885, 'scale_pos_weight': 7.187391933350886}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 12:40:23,615][0m Trial 151 finished with value: 0.9709069139698618 and parameters: {'reg_alpha': 0.6499741073696534, 'reg_lambda': 5.565117861763621, 'subsample': 0.5560134085625512, 'colsample_bytree': 0.4101447051639705, 'max_depth': 10, 'min_child_weight': 6, 'learning_rate': 0.12149355870911045, 'gamma': 1.7364503601463226, 'grow_policy': 'lossguide', 'max_delta_step': 4.151956734867688, 'scale_pos_weight': 12.665327424759672}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 12:44:39,889][0m Trial 152 finished with value: 0.9485822128360195 and parameters: {'reg_alpha': 6.777690053068964, 'reg_lambda': 9.399858765961588, 'subsample': 0.9377092893071226, 'colsample_bytree': 0.9373752961303213, 'max_depth': 5, 'min_child_weight': 3, 'learning_rate': 0.008960352927499887, 'gamma': 1.6729381361277729, 'grow_policy': 'lossguide', 'max_delta_step': 9.425615865267728, 'scale_pos_weight': 14.775620755568994}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 12:49:08,589][0m Trial 153 finished with value: 0.9725438522471288 and parameters: {'reg_alpha': 7.445086990104042, 'reg_lambda': 8.842349771015233, 'subsample': 0.7648069910523798, 'colsample_bytree': 0.7201120925211328, 'max_depth': 14, 'min_child_weight': 15, 'learning_rate': 0.05367929669113074, 'gamma': 1.1973757743427564, 'grow_policy': 'lossguide', 'max_delta_step': 8.704861118458389, 'scale_pos_weight': 12.916397581501514}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 12:53:28,515][0m Trial 154 finished with value: 0.9703008343447651 and parameters: {'reg_alpha': 7.186178583241514, 'reg_lambda': 7.2427324611968205, 'subsample': 0.7881673655243188, 'colsample_bytree': 0.5807915772575036, 'max_depth': 15, 'min_child_weight': 7, 'learning_rate': 0.2103900852616961, 'gamma': 2.9758201667332678, 'grow_policy': 'lossguide', 'max_delta_step': 6.092927351881418, 'scale_pos_weight': 8.10734930900903}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 12:56:50,737][0m Trial 155 finished with value: 0.9699359466111955 and parameters: {'reg_alpha': 7.14595419862956, 'reg_lambda': 8.445258801178309, 'subsample': 0.6225983175955492, 'colsample_bytree': 0.6860185218304559, 'max_depth': 15, 'min_child_weight': 17, 'learning_rate': 0.21652574281273318, 'gamma': 3.220073068033294, 'grow_policy': 'lossguide', 'max_delta_step': 9.038355107572025, 'scale_pos_weight': 13.094531777771547}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 13:01:36,536][0m Trial 156 finished with value: 0.9715891412947806 and parameters: {'reg_alpha': 9.155839377724819, 'reg_lambda': 9.845156394022087, 'subsample': 0.903902132382831, 'colsample_bytree': 0.8413804623982782, 'max_depth': 13, 'min_child_weight': 26, 'learning_rate': 0.07322891712252771, 'gamma': 3.611573538120987, 'grow_policy': 'lossguide', 'max_delta_step': 9.507468879470732, 'scale_pos_weight': 9.168953436502791}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 13:05:29,879][0m Trial 157 finished with value: 0.9722931234327638 and parameters: {'reg_alpha': 5.307980475000635, 'reg_lambda': 4.978908440979841, 'subsample': 0.8215201775021422, 'colsample_bytree': 0.6584609495599411, 'max_depth': 9, 'min_child_weight': 11, 'learning_rate': 0.09063817397564913, 'gamma': 1.705668953304806, 'grow_policy': 'lossguide', 'max_delta_step': 3.614474474352563, 'scale_pos_weight': 10.744354942146431}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 13:09:27,183][0m Trial 158 finished with value: 0.9726903118962267 and parameters: {'reg_alpha': 7.444514402204009, 'reg_lambda': 9.846044826775229, 'subsample': 0.8766627662859262, 'colsample_bytree': 0.6299512129873062, 'max_depth': 10, 'min_child_weight': 14, 'learning_rate': 0.09774108546773011, 'gamma': 1.073305616984134, 'grow_policy': 'lossguide', 'max_delta_step': 8.531163554733777, 'scale_pos_weight': 16.420727571231264}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 13:11:41,126][0m Trial 159 finished with value: 0.9676132864897035 and parameters: {'reg_alpha': 7.49909853401043, 'reg_lambda': 9.67375026913935, 'subsample': 0.6935156911199866, 'colsample_bytree': 0.48982931162083765, 'max_depth': 9, 'min_child_weight': 30, 'learning_rate': 0.42485663816050845, 'gamma': 0.7473381697644115, 'grow_policy': 'lossguide', 'max_delta_step': 7.5973651170841565, 'scale_pos_weight': 12.461336681373682}. Best is trial 98 with value: 0.9728386524147771.[0m
[32m[I 2022-03-30 13:14:47,343][0m Trial 160 finished with value: 0.9705485238366102 and parameters: {'reg_alpha': 7.566671836300862, 'reg_lambda': 8.012285126835517, 'subsample': 0.9751480306317799, 'colsample_bytree': 0.5538403268630836, 'max_depth': 8, 'min_child_weight': 30, 'learning_rate': 0.2571768767416046, 'gamma': 1.638854481790256, 'grow_policy': 'lossguide', 'max_delta_step': 9.58611726728086, 'scale_pos_weight': 19.527424986138072}. Best is trial 98 with value: 0.9728386524147771.[0m
